episode	total_steps	outcome	reward_sum	ma100_success	loss_critic	loss_actor	r_yaw	r_distance	r_obstacle	r_vlinear	r_vangular	r_step	r_terminal
3006	224104	1	5.775	66.00	0.02565	-0.99746	0.000	4.775	0.000	0.000	0.000	0.000	1.000
3007	224140	1	3.776	67.00	0.02689	-0.99888	0.000	2.776	0.000	0.000	0.000	0.000	1.000
3008	224266	1	7.996	67.00	0.02516	-0.99554	0.000	7.060	-0.064	0.000	0.000	0.000	1.000
3009	224383	1	9.010	68.00	0.02541	-0.99525	0.000	8.010	0.000	0.000	0.000	0.000	1.000
3010	224450	1	7.509	68.00	0.02470	-0.99808	0.000	6.773	-0.265	0.000	0.000	0.000	1.000
3011	224504	1	5.265	68.00	0.02466	-0.99969	0.000	4.265	0.000	0.000	0.000	0.000	1.000
3012	224534	1	3.884	68.00	0.02549	-0.99819	0.000	2.884	0.000	0.000	0.000	0.000	1.000
3013	224577	1	5.060	69.00	0.02555	-1.00398	0.000	4.063	-0.002	0.000	0.000	0.000	1.000
3014	224645	1	7.226	69.00	0.02700	-0.99521	0.000	6.226	0.000	0.000	0.000	0.000	1.000
3015	224700	1	6.793	69.00	0.02504	-1.00783	0.000	5.793	0.000	0.000	0.000	0.000	1.000
3016	224737	1	4.409	69.00	0.02530	-1.00426	0.000	3.409	0.000	0.000	0.000	0.000	1.000
3017	224823	2	5.972	68.00	0.02600	-0.99701	0.000	7.007	-0.035	0.000	0.000	0.000	-1.000
3018	224926	1	5.166	69.00	0.02506	-0.99813	0.000	4.201	-0.034	0.000	0.000	0.000	1.000
3019	224966	1	3.850	69.00	0.02576	-0.99809	0.000	2.850	0.000	0.000	0.000	0.000	1.000
3020	225024	2	2.265	68.00	0.02558	-0.99378	0.000	3.265	0.000	0.000	0.000	0.000	-1.000
3021	225114	1	6.280	68.00	0.02664	-0.99230	0.000	5.280	0.000	0.000	0.000	0.000	1.000
3022	225192	1	5.259	69.00	0.02567	-0.99653	0.000	4.259	0.000	0.000	0.000	0.000	1.000
3023	225242	1	5.335	70.00	0.02480	-0.99951	0.000	4.335	0.000	0.000	0.000	0.000	1.000
3024	225291	2	2.178	69.00	0.02709	-1.00316	0.000	3.178	0.000	0.000	0.000	0.000	-1.000
3025	225334	2	1.106	68.00	0.02622	-0.99332	0.000	2.122	-0.016	0.000	0.000	0.000	-1.000
3026	225379	1	3.830	68.00	0.02527	-1.00955	0.000	2.985	-0.156	0.000	0.000	0.000	1.000
3027	225425	1	4.707	68.00	0.02639	-0.99049	0.000	3.843	-0.136	0.000	0.000	0.000	1.000
3028	225478	1	5.116	68.00	0.02564	-0.99282	0.000	4.116	0.000	0.000	0.000	0.000	1.000
3029	225545	2	4.101	67.00	0.02561	-0.98889	0.000	5.353	-0.251	0.000	0.000	0.000	-1.000
3030	225575	1	2.817	68.00	0.02450	-0.99653	0.000	1.817	0.000	0.000	0.000	0.000	1.000
3031	225631	2	3.413	67.00	0.02578	-0.99933	0.000	4.413	0.000	0.000	0.000	0.000	-1.000
3032	225663	1	3.742	67.00	0.02461	-1.00463	0.000	2.742	0.000	0.000	0.000	0.000	1.000
3033	225703	1	3.906	68.00	0.02640	-0.99569	0.000	2.906	0.000	0.000	0.000	0.000	1.000
3034	225870	1	9.564	68.00	0.02532	-0.99958	0.000	8.564	0.000	0.000	0.000	0.000	1.000
3035	225945	1	6.657	69.00	0.02465	-0.99502	0.000	5.657	0.000	0.000	0.000	0.000	1.000
3036	226051	1	9.057	70.00	0.02490	-1.00167	0.000	8.057	0.000	0.000	0.000	0.000	1.000
3037	226131	1	7.493	71.00	0.02572	-1.00902	0.000	6.493	0.000	0.000	0.000	0.000	1.000
3038	226197	1	5.458	71.00	0.02448	-0.99479	0.000	4.458	0.000	0.000	0.000	0.000	1.000
3039	226241	1	3.645	72.00	0.02489	-1.00032	0.000	2.645	0.000	0.000	0.000	0.000	1.000
3040	226315	1	7.061	72.00	0.02585	-1.00160	0.000	6.061	0.000	0.000	0.000	0.000	1.000
3041	226485	2	5.936	71.00	0.02471	-1.00316	0.000	6.948	-0.012	0.000	0.000	0.000	-1.000
3042	226519	1	2.769	71.00	0.02390	-1.00701	0.000	1.769	0.000	0.000	0.000	0.000	1.000
3043	226629	1	8.657	72.00	0.02567	-1.00540	0.000	8.114	-0.457	0.000	0.000	0.000	1.000
3044	226677	2	0.671	72.00	0.02523	-0.99674	0.000	1.671	0.000	0.000	0.000	0.000	-1.000
3045	226707	1	2.727	72.00	0.02562	-0.98769	0.000	1.727	0.000	0.000	0.000	0.000	1.000
3046	226774	1	4.583	72.00	0.02521	-0.99444	0.000	3.583	0.000	0.000	0.000	0.000	1.000
3047	226804	2	-0.038	71.00	0.02596	-1.00310	0.000	1.406	-0.445	0.000	0.000	0.000	-1.000
3048	226876	1	6.378	71.00	0.02432	-1.00359	0.000	5.378	0.000	0.000	0.000	0.000	1.000
3049	226953	2	5.034	70.00	0.02463	-1.00393	0.000	6.187	-0.153	0.000	0.000	0.000	-1.000
3050	226983	1	3.744	70.00	0.02517	-0.99543	0.000	2.744	0.000	0.000	0.000	0.000	1.000
3051	227038	1	5.362	70.00	0.02568	-1.00444	0.000	4.362	0.000	0.000	0.000	0.000	1.000
3052	227093	1	5.222	70.00	0.02502	-1.00106	0.000	4.222	0.000	0.000	0.000	0.000	1.000
3053	227125	2	0.961	70.00	0.02406	-1.00462	0.000	1.996	-0.035	0.000	0.000	0.000	-1.000
3054	227159	1	2.743	70.00	0.02490	-1.00230	0.000	1.743	0.000	0.000	0.000	0.000	1.000
3055	227210	1	5.064	70.00	0.02549	-1.00882	0.000	4.064	0.000	0.000	0.000	0.000	1.000
3056	227285	1	7.515	70.00	0.02480	-0.99817	0.000	6.522	-0.007	0.000	0.000	0.000	1.000
3057	227315	1	3.251	70.00	0.02461	-0.99751	0.000	2.258	-0.007	0.000	0.000	0.000	1.000
3058	227345	2	1.566	69.00	0.02370	-0.98883	0.000	2.566	0.000	0.000	0.000	0.000	-1.000
3059	227418	1	5.116	70.00	0.02543	-0.99660	0.000	4.116	0.000	0.000	0.000	0.000	1.000
3060	227508	2	4.584	70.00	0.02511	-1.00205	0.000	5.584	0.000	0.000	0.000	0.000	-1.000
3061	227569	1	5.619	71.00	0.02536	-0.99229	0.000	4.676	-0.057	0.000	0.000	0.000	1.000
3062	227676	2	6.034	71.00	0.02567	-0.99988	0.000	7.034	0.000	0.000	0.000	0.000	-1.000
3063	227791	1	4.491	72.00	0.02632	-1.00242	0.000	3.610	-0.119	0.000	0.000	0.000	1.000
3064	227848	2	2.122	72.00	0.02610	-0.99273	0.000	3.172	-0.050	0.000	0.000	0.000	-1.000
3065	227921	1	4.962	73.00	0.02570	-1.00448	0.000	3.970	-0.008	0.000	0.000	0.000	1.000
3066	227951	2	-0.011	72.00	0.02662	-1.00037	0.000	0.989	0.000	0.000	0.000	0.000	-1.000
3067	227981	2	-0.096	71.00	0.02437	-1.00246	0.000	0.904	0.000	0.000	0.000	0.000	-1.000
3068	228011	5	1.074	71.00	0.02679	-1.00068	0.000	1.074	0.000	0.000	0.000	0.000	0.000
3069	228041	2	0.587	70.00	0.02588	-0.99996	0.000	1.587	0.000	0.000	0.000	0.000	-1.000
3070	228095	2	-0.229	70.00	0.02633	-0.99425	0.000	1.120	-0.350	0.000	0.000	0.000	-1.000
3071	228168	1	4.979	70.00	0.02545	-0.99220	0.000	4.033	-0.054	0.000	0.000	0.000	1.000
3072	228262	1	8.814	71.00	0.02603	-0.99091	0.000	7.814	0.000	0.000	0.000	0.000	1.000
3073	228365	1	8.764	71.00	0.02557	-0.99488	0.000	7.764	0.000	0.000	0.000	0.000	1.000
3074	228452	2	3.361	71.00	0.02488	-0.99895	0.000	4.361	0.000	0.000	0.000	0.000	-1.000
3075	228494	2	1.555	70.00	0.02666	-0.98999	0.000	2.969	-0.414	0.000	0.000	0.000	-1.000
3076	228529	2	0.810	69.00	0.02479	-1.00086	0.000	1.936	-0.127	0.000	0.000	0.000	-1.000
3077	228636	1	3.334	69.00	0.02518	-1.00425	0.000	2.742	-0.408	0.000	0.000	0.000	1.000
3078	228775	2	3.413	68.00	0.02547	-0.99885	0.000	5.310	-0.896	0.000	0.000	0.000	-1.000
3079	228819	1	5.107	69.00	0.02528	-0.99267	0.000	4.119	-0.013	0.000	0.000	0.000	1.000
3080	228881	2	3.512	68.00	0.02487	-0.99764	0.000	4.609	-0.096	0.000	0.000	0.000	-1.000
3081	228923	1	5.210	68.00	0.02552	-0.99708	0.000	4.210	0.000	0.000	0.000	0.000	1.000
3082	228953	2	-1.114	68.00	0.02460	-1.00335	0.000	0.068	-0.182	0.000	0.000	0.000	-1.000
3083	228983	5	-0.608	68.00	0.02515	-1.01205	0.000	-0.608	0.000	0.000	0.000	0.000	0.000
3084	229016	2	0.355	67.00	0.02629	-0.99562	0.000	1.479	-0.125	0.000	0.000	0.000	-1.000
3085	229088	2	2.087	66.00	0.02537	-1.00058	0.000	3.087	0.000	0.000	0.000	0.000	-1.000
3086	229161	1	6.542	67.00	0.02528	-1.00240	0.000	5.542	0.000	0.000	0.000	0.000	1.000
3087	229201	1	3.142	67.00	0.02531	-1.00499	0.000	2.142	0.000	0.000	0.000	0.000	1.000
3088	229305	1	8.474	68.00	0.02442	-1.00619	0.000	7.474	0.000	0.000	0.000	0.000	1.000
3089	229335	2	-0.258	68.00	0.02621	-0.99999	0.000	0.742	0.000	0.000	0.000	0.000	-1.000
3090	229383	1	5.118	68.00	0.02527	-1.00245	0.000	4.118	0.000	0.000	0.000	0.000	1.000
3091	229447	1	4.984	68.00	0.02512	-1.00799	0.000	3.984	0.000	0.000	0.000	0.000	1.000
3092	229537	1	6.310	68.00	0.02498	-1.00143	0.000	5.315	-0.005	0.000	0.000	0.000	1.000
3093	229613	1	5.342	68.00	0.02510	-1.00649	0.000	4.342	0.000	0.000	0.000	0.000	1.000
3094	229674	1	6.400	69.00	0.02708	-0.99210	0.000	5.451	-0.050	0.000	0.000	0.000	1.000
3095	229774	1	8.389	69.00	0.02577	-1.00201	0.000	7.584	-0.194	0.000	0.000	0.000	1.000
3096	229867	2	5.524	68.00	0.02525	-1.00166	0.000	6.753	-0.228	0.000	0.000	0.000	-1.000
3097	229948	1	6.098	68.00	0.02629	-0.99739	0.000	5.304	-0.206	0.000	0.000	0.000	1.000
3098	230019	2	2.941	67.00	0.02513	-1.00548	0.000	3.941	0.000	0.000	0.000	0.000	-1.000
3099	230049	2	1.642	67.00	0.02603	-1.00505	0.000	2.642	0.000	0.000	0.000	0.000	-1.000
3100	230112	1	6.298	67.00	0.02514	-1.00542	0.000	5.298	0.000	0.000	0.000	0.000	1.000
3101	230158	1	3.618	67.00	0.02524	-1.00248	0.000	2.836	-0.218	0.000	0.000	0.000	1.000
3102	230311	1	8.976	67.00	0.02568	-1.00184	0.000	7.976	0.000	0.000	0.000	0.000	1.000
3103	230419	1	8.734	67.00	0.02566	-1.00842	0.000	7.734	0.000	0.000	0.000	0.000	1.000
3104	230487	1	6.310	67.00	0.02590	-0.99721	0.000	5.310	0.000	0.000	0.000	0.000	1.000
3105	230517	2	1.344	66.00	0.02361	-1.00811	0.000	2.356	-0.012	0.000	0.000	0.000	-1.000
3106	230556	1	2.700	66.00	0.02478	-1.00967	0.000	1.700	0.000	0.000	0.000	0.000	1.000
3107	230591	2	2.113	65.00	0.02453	-1.02133	0.000	3.113	0.000	0.000	0.000	0.000	-1.000
3108	230640	2	3.654	64.00	0.02521	-1.00815	0.000	4.654	0.000	0.000	0.000	0.000	-1.000
3109	230671	1	3.815	64.00	0.02405	-1.00844	0.000	2.815	0.000	0.000	0.000	0.000	1.000
3110	230749	1	6.817	64.00	0.02483	-1.01461	0.000	5.892	-0.075	0.000	0.000	0.000	1.000
3111	230886	2	10.060	63.00	0.02595	-1.00694	0.000	11.130	-0.070	0.000	0.000	0.000	-1.000
3112	230916	1	3.820	63.00	0.02592	-1.01326	0.000	2.820	0.000	0.000	0.000	0.000	1.000
3113	230963	2	2.528	62.00	0.02616	-1.00228	0.000	3.747	-0.218	0.000	0.000	0.000	-1.000
3114	231007	2	1.988	61.00	0.02552	-1.00995	0.000	3.330	-0.342	0.000	0.000	0.000	-1.000
3115	231073	1	6.265	61.00	0.02429	-1.00544	0.000	5.265	0.000	0.000	0.000	0.000	1.000
3116	231200	1	11.923	61.00	0.02551	-1.01230	0.000	10.923	0.000	0.000	0.000	0.000	1.000
3117	231253	1	4.926	62.00	0.02557	-1.00144	0.000	3.926	0.000	0.000	0.000	0.000	1.000
3118	231345	1	8.918	62.00	0.02519	-1.01189	0.000	7.924	-0.006	0.000	0.000	0.000	1.000
3119	231405	1	5.376	62.00	0.02559	-1.00406	0.000	4.387	-0.011	0.000	0.000	0.000	1.000
3120	231436	1	4.056	63.00	0.02511	-1.00740	0.000	3.056	0.000	0.000	0.000	0.000	1.000
3121	231533	1	9.704	63.00	0.02527	-1.01097	0.000	8.704	0.000	0.000	0.000	0.000	1.000
3122	231588	2	3.008	62.00	0.02621	-1.00950	0.000	4.739	-0.731	0.000	0.000	0.000	-1.000
3123	231664	1	7.437	62.00	0.02482	-1.01215	0.000	6.437	0.000	0.000	0.000	0.000	1.000
3124	231784	2	6.363	62.00	0.02530	-1.00623	0.000	7.485	-0.122	0.000	0.000	0.000	-1.000
3125	231848	1	5.072	63.00	0.02653	-1.01369	0.000	4.072	0.000	0.000	0.000	0.000	1.000
3126	231905	1	5.628	63.00	0.02702	-1.00058	0.000	4.666	-0.037	0.000	0.000	0.000	1.000
3127	231955	2	2.882	62.00	0.02561	-1.00856	0.000	3.882	0.000	0.000	0.000	0.000	-1.000
3128	231988	1	3.761	62.00	0.02449	-1.01394	0.000	2.761	0.000	0.000	0.000	0.000	1.000
3129	232064	1	7.028	63.00	0.02550	-1.00665	0.000	6.028	0.000	0.000	0.000	0.000	1.000
3130	232166	1	9.570	63.00	0.02650	-1.01315	0.000	8.570	0.000	0.000	0.000	0.000	1.000
3131	232196	1	3.127	64.00	0.02409	-1.01364	0.000	2.127	0.000	0.000	0.000	0.000	1.000
3132	232267	1	6.922	64.00	0.02535	-1.00731	0.000	5.922	0.000	0.000	0.000	0.000	1.000
3133	232320	1	5.629	64.00	0.02696	-1.00712	0.000	4.629	0.000	0.000	0.000	0.000	1.000
3134	232375	1	3.793	64.00	0.02459	-1.01993	0.000	3.403	-0.610	0.000	0.000	0.000	1.000
3135	232510	1	8.637	64.00	0.02674	-1.00655	0.000	7.908	-0.271	0.000	0.000	0.000	1.000
3136	232550	2	1.711	63.00	0.02765	-1.00628	0.000	2.711	0.000	0.000	0.000	0.000	-1.000
3137	232616	1	6.401	63.00	0.02633	-1.00764	0.000	5.401	0.000	0.000	0.000	0.000	1.000
3138	232676	2	2.995	62.00	0.02617	-1.00415	0.000	4.225	-0.229	0.000	0.000	0.000	-1.000
3139	232706	1	4.047	62.00	0.02464	-1.00797	0.000	3.047	0.000	0.000	0.000	0.000	1.000
3140	232753	1	5.065	62.00	0.02501	-1.01404	0.000	4.065	0.000	0.000	0.000	0.000	1.000
3141	232814	1	6.482	63.00	0.02574	-1.00413	0.000	5.482	0.000	0.000	0.000	0.000	1.000
3142	232880	1	7.356	63.00	0.02643	-1.00647	0.000	6.356	0.000	0.000	0.000	0.000	1.000
3143	232920	2	1.897	62.00	0.02567	-1.00870	0.000	2.897	0.000	0.000	0.000	0.000	-1.000
3144	232969	1	4.984	63.00	0.02701	-1.00795	0.000	3.996	-0.012	0.000	0.000	0.000	1.000
3145	233021	1	5.759	63.00	0.02617	-1.01245	0.000	4.763	-0.004	0.000	0.000	0.000	1.000
3146	233118	2	6.689	62.00	0.02628	-1.01253	0.000	7.868	-0.180	0.000	0.000	0.000	-1.000
3147	233169	1	6.662	63.00	0.02658	-1.00719	0.000	5.662	0.000	0.000	0.000	0.000	1.000
3148	233248	1	5.619	63.00	0.02578	-1.00612	0.000	4.619	0.000	0.000	0.000	0.000	1.000
3149	233299	1	5.254	64.00	0.02701	-1.01676	0.000	4.275	-0.022	0.000	0.000	0.000	1.000
3150	233331	2	1.021	63.00	0.02460	-1.00867	0.000	2.327	-0.306	0.000	0.000	0.000	-1.000
3151	233387	1	5.640	63.00	0.02584	-1.00917	0.000	4.640	0.000	0.000	0.000	0.000	1.000
3152	233441	2	3.503	62.00	0.02658	-1.01276	0.000	4.503	0.000	0.000	0.000	0.000	-1.000
3153	233471	1	3.426	63.00	0.02386	-0.99608	0.000	2.426	0.000	0.000	0.000	0.000	1.000
3154	233542	1	7.298	63.00	0.02545	-1.00780	0.000	6.472	-0.174	0.000	0.000	0.000	1.000
3155	233572	2	0.718	62.00	0.02581	-1.01075	0.000	1.799	-0.080	0.000	0.000	0.000	-1.000
3156	233628	1	6.365	62.00	0.02608	-1.00490	0.000	5.365	0.000	0.000	0.000	0.000	1.000
3157	233703	1	6.281	62.00	0.02662	-1.00480	0.000	5.459	-0.179	0.000	0.000	0.000	1.000
3158	233784	1	7.587	63.00	0.02525	-1.01108	0.000	6.587	0.000	0.000	0.000	0.000	1.000
3159	233851	1	6.988	63.00	0.02580	-1.01091	0.000	5.988	0.000	0.000	0.000	0.000	1.000
3160	233931	1	6.315	64.00	0.02526	-1.01730	0.000	5.315	0.000	0.000	0.000	0.000	1.000
3161	233989	1	5.502	64.00	0.02614	-1.01140	0.000	4.502	0.000	0.000	0.000	0.000	1.000
3162	234057	1	6.354	65.00	0.02595	-1.00422	0.000	5.354	0.000	0.000	0.000	0.000	1.000
3163	234087	1	3.445	65.00	0.02532	-1.01003	0.000	2.463	-0.018	0.000	0.000	0.000	1.000
3164	234198	1	8.797	66.00	0.02629	-1.00671	0.000	7.865	-0.068	0.000	0.000	0.000	1.000
3165	234275	2	3.969	65.00	0.02586	-1.01278	0.000	4.986	-0.017	0.000	0.000	0.000	-1.000
3166	234342	1	5.067	66.00	0.02662	-1.01188	0.000	4.067	0.000	0.000	0.000	0.000	1.000
3167	234435	1	7.917	67.00	0.02527	-1.01314	0.000	6.917	0.000	0.000	0.000	0.000	1.000
3168	234484	1	4.205	68.00	0.02682	-1.00889	0.000	3.205	0.000	0.000	0.000	0.000	1.000
3169	234556	1	7.213	69.00	0.02557	-1.01668	0.000	6.213	0.000	0.000	0.000	0.000	1.000
3170	234610	1	4.716	70.00	0.02490	-1.00562	0.000	3.825	-0.109	0.000	0.000	0.000	1.000
3171	234727	2	6.702	69.00	0.02509	-1.00990	0.000	7.734	-0.032	0.000	0.000	0.000	-1.000
3172	234776	1	5.185	69.00	0.02409	-1.01787	0.000	4.185	0.000	0.000	0.000	0.000	1.000
3173	234806	1	3.675	69.00	0.02407	-1.01340	0.000	2.675	0.000	0.000	0.000	0.000	1.000
3174	234883	1	7.768	70.00	0.02558	-1.00614	0.000	6.768	0.000	0.000	0.000	0.000	1.000
3175	234950	1	6.413	71.00	0.02508	-1.00633	0.000	5.413	0.000	0.000	0.000	0.000	1.000
3176	235029	1	7.298	72.00	0.02642	-0.99520	0.000	6.298	0.000	0.000	0.000	0.000	1.000
3177	235112	1	8.376	72.00	0.02510	-1.01405	0.000	7.376	0.000	0.000	0.000	0.000	1.000
3178	235203	1	6.128	73.00	0.02535	-1.01012	0.000	5.449	-0.321	0.000	0.000	0.000	1.000
3179	235251	1	3.751	73.00	0.02527	-1.01372	0.000	2.831	-0.080	0.000	0.000	0.000	1.000
3180	235299	1	3.905	74.00	0.02575	-1.01232	0.000	3.006	-0.101	0.000	0.000	0.000	1.000
3181	235344	1	4.775	74.00	0.02465	-1.01834	0.000	3.775	0.000	0.000	0.000	0.000	1.000
3182	235397	2	2.307	74.00	0.02520	-1.01602	0.000	3.334	-0.027	0.000	0.000	0.000	-1.000
3183	235443	1	2.378	75.00	0.02646	-1.00808	0.000	1.795	-0.416	0.000	0.000	0.000	1.000
3184	235500	1	5.921	76.00	0.02542	-1.00721	0.000	4.921	0.000	0.000	0.000	0.000	1.000
3185	235638	1	12.767	77.00	0.02558	-1.01390	0.000	11.767	0.000	0.000	0.000	0.000	1.000
3186	235690	1	5.493	77.00	0.02501	-1.01014	0.000	4.493	0.000	0.000	0.000	0.000	1.000
3187	235747	1	5.244	77.00	0.02579	-1.01395	0.000	4.244	0.000	0.000	0.000	0.000	1.000
3188	235777	2	-0.753	76.00	0.02587	-1.01708	0.000	0.398	-0.151	0.000	0.000	0.000	-1.000
3189	235807	2	-0.631	76.00	0.02447	-1.02164	0.000	0.875	-0.507	0.000	0.000	0.000	-1.000
3190	235837	5	-0.075	75.00	0.02513	-1.01514	0.000	0.100	-0.175	0.000	0.000	0.000	0.000
3191	235874	2	-0.824	74.00	0.02604	-1.00595	0.000	0.176	0.000	0.000	0.000	0.000	-1.000
3192	235906	1	3.657	74.00	0.02499	-1.01190	0.000	2.976	-0.319	0.000	0.000	0.000	1.000
3193	236001	1	9.519	74.00	0.02600	-1.01196	0.000	8.618	-0.098	0.000	0.000	0.000	1.000
3194	236132	1	12.052	74.00	0.02589	-1.01183	0.000	11.052	0.000	0.000	0.000	0.000	1.000
3195	236244	2	7.060	73.00	0.02679	-1.01538	0.000	8.065	-0.005	0.000	0.000	0.000	-1.000
3196	236275	1	2.648	74.00	0.02472	-1.00982	0.000	1.648	0.000	0.000	0.000	0.000	1.000
3197	236327	2	2.502	73.00	0.02520	-1.01605	0.000	3.526	-0.025	0.000	0.000	0.000	-1.000
3198	236386	1	6.544	74.00	0.02628	-1.01252	0.000	5.544	0.000	0.000	0.000	0.000	1.000
3199	236416	1	3.278	75.00	0.02617	-1.00716	0.000	2.278	0.000	0.000	0.000	0.000	1.000
3200	236460	1	4.055	75.00	0.02638	-1.00845	0.000	3.055	0.000	0.000	0.000	0.000	1.000
3201	236500	2	1.023	74.00	0.02770	-1.00413	0.000	2.023	0.000	0.000	0.000	0.000	-1.000
3202	236530	1	2.958	74.00	0.02475	-1.02007	0.000	1.958	0.000	0.000	0.000	0.000	1.000
3203	236600	1	5.239	74.00	0.02518	-1.02046	0.000	4.239	0.000	0.000	0.000	0.000	1.000
3204	236663	1	4.903	74.00	0.02638	-1.01065	0.000	3.903	0.000	0.000	0.000	0.000	1.000
3205	236705	1	3.748	75.00	0.02582	-1.01079	0.000	2.748	0.000	0.000	0.000	0.000	1.000
3206	236794	1	8.124	75.00	0.02541	-1.01502	0.000	7.124	0.000	0.000	0.000	0.000	1.000
3207	236846	1	4.958	76.00	0.02737	-1.01722	0.000	3.958	0.000	0.000	0.000	0.000	1.000
3208	236923	2	5.118	76.00	0.02614	-1.01487	0.000	6.314	-0.197	0.000	0.000	0.000	-1.000
3209	236953	1	2.924	76.00	0.02587	-1.01406	0.000	1.924	0.000	0.000	0.000	0.000	1.000
3210	237001	1	5.471	76.00	0.02581	-1.02058	0.000	4.471	0.000	0.000	0.000	0.000	1.000
3211	237056	1	5.103	77.00	0.02518	-1.01071	0.000	4.103	0.000	0.000	0.000	0.000	1.000
3212	237120	1	6.723	77.00	0.02512	-1.01643	0.000	5.723	0.000	0.000	0.000	0.000	1.000
3213	237207	1	8.133	78.00	0.02591	-1.01581	0.000	7.388	-0.255	0.000	0.000	0.000	1.000
3214	237268	2	3.315	78.00	0.02516	-1.02892	0.000	4.610	-0.296	0.000	0.000	0.000	-1.000
3215	237305	2	0.346	77.00	0.02543	-1.01559	0.000	1.346	0.000	0.000	0.000	0.000	-1.000
3216	237356	2	2.796	76.00	0.02568	-1.01533	0.000	3.798	-0.002	0.000	0.000	0.000	-1.000
3217	237404	1	4.788	76.00	0.02482	-1.02363	0.000	3.788	0.000	0.000	0.000	0.000	1.000
3218	237434	2	1.218	75.00	0.02739	-1.01675	0.000	2.218	0.000	0.000	0.000	0.000	-1.000
3219	237494	2	2.050	74.00	0.02620	-1.02278	0.000	3.090	-0.041	0.000	0.000	0.000	-1.000
3220	237563	1	4.781	74.00	0.02661	-1.01865	0.000	3.781	0.000	0.000	0.000	0.000	1.000
3221	237603	2	0.977	73.00	0.02658	-1.02764	0.000	2.188	-0.212	0.000	0.000	0.000	-1.000
3222	237635	2	0.748	73.00	0.02573	-1.03322	0.000	2.037	-0.289	0.000	0.000	0.000	-1.000
3223	237668	1	2.720	73.00	0.02571	-1.02424	0.000	1.720	0.000	0.000	0.000	0.000	1.000
3224	237731	2	3.210	73.00	0.02471	-1.02276	0.000	4.211	-0.001	0.000	0.000	0.000	-1.000
3225	237789	1	6.550	73.00	0.02545	-1.01539	0.000	5.550	0.000	0.000	0.000	0.000	1.000
3226	237893	1	9.517	73.00	0.02531	-1.02684	0.000	8.517	0.000	0.000	0.000	0.000	1.000
3227	237940	1	4.455	74.00	0.02549	-1.03081	0.000	3.455	0.000	0.000	0.000	0.000	1.000
3228	238023	1	7.550	74.00	0.02547	-1.02309	0.000	6.550	0.000	0.000	0.000	0.000	1.000
3229	238092	1	6.306	74.00	0.02579	-1.01624	0.000	5.306	0.000	0.000	0.000	0.000	1.000
3230	238176	1	7.512	74.00	0.02537	-1.02192	0.000	6.513	-0.002	0.000	0.000	0.000	1.000
3231	238250	2	4.776	73.00	0.02560	-1.01726	0.000	5.776	0.000	0.000	0.000	0.000	-1.000
3232	238305	1	6.538	73.00	0.02715	-1.01622	0.000	5.538	0.000	0.000	0.000	0.000	1.000
3233	238407	1	8.298	73.00	0.02565	-1.02344	0.000	7.298	0.000	0.000	0.000	0.000	1.000
3234	238477	1	5.912	73.00	0.02543	-1.01493	0.000	5.584	-0.673	0.000	0.000	0.000	1.000
3235	238536	1	5.178	73.00	0.02539	-1.02160	0.000	4.178	0.000	0.000	0.000	0.000	1.000
3236	238607	1	4.645	74.00	0.02640	-1.02427	0.000	4.050	-0.404	0.000	0.000	0.000	1.000
3237	238637	2	-0.289	73.00	0.02520	-1.03511	0.000	1.073	-0.362	0.000	0.000	0.000	-1.000
3238	238667	2	-3.233	73.00	0.02489	-1.02107	0.000	-2.100	-0.132	0.000	0.000	0.000	-1.000
3239	238752	1	5.114	73.00	0.02573	-1.02759	0.000	4.114	0.000	0.000	0.000	0.000	1.000
3240	238877	1	11.495	73.00	0.02572	-1.02356	0.000	10.495	0.000	0.000	0.000	0.000	1.000
3241	238957	2	3.968	72.00	0.02642	-1.02346	0.000	4.973	-0.005	0.000	0.000	0.000	-1.000
3242	238997	1	3.945	72.00	0.02491	-1.02962	0.000	2.945	0.000	0.000	0.000	0.000	1.000
3243	239034	1	3.541	73.00	0.02533	-1.01972	0.000	2.798	-0.257	0.000	0.000	0.000	1.000
3244	239139	1	9.354	73.00	0.02567	-1.01656	0.000	8.355	-0.002	0.000	0.000	0.000	1.000
3245	239207	1	7.124	73.00	0.02618	-1.02376	0.000	6.124	0.000	0.000	0.000	0.000	1.000
3246	239303	2	5.250	73.00	0.02496	-1.02295	0.000	6.270	-0.019	0.000	0.000	0.000	-1.000
3247	239350	1	4.011	73.00	0.02594	-1.02307	0.000	3.012	-0.000	0.000	0.000	0.000	1.000
3248	239425	1	6.851	73.00	0.02616	-1.02273	0.000	6.191	-0.340	0.000	0.000	0.000	1.000
3249	239469	2	1.343	72.00	0.02616	-1.03183	0.000	2.353	-0.010	0.000	0.000	0.000	-1.000
3250	239503	1	3.475	73.00	0.02698	-1.01114	0.000	2.475	0.000	0.000	0.000	0.000	1.000
3251	239579	1	6.410	73.00	0.02573	-1.03072	0.000	5.412	-0.002	0.000	0.000	0.000	1.000
3252	239624	2	2.586	73.00	0.02601	-1.01717	0.000	3.620	-0.034	0.000	0.000	0.000	-1.000
3253	239664	1	2.604	73.00	0.02649	-1.02102	0.000	1.604	0.000	0.000	0.000	0.000	1.000
3254	239747	1	6.144	73.00	0.02537	-1.01694	0.000	5.272	-0.128	0.000	0.000	0.000	1.000
